Time_s,Volume_Mother_L,Volume_Bud_L
5370.0,3.7903550178129557e-14,0.0
5400.0,3.7903550178129557e-14,0.0
5430.0,3.7903550178129557e-14,0.0
5460.0,3.7903550178129557e-14,0.0
5490.0,3.7903550178129557e-14,0.0
5520.0,3.7903550178129557e-14,0.0
5550.0,3.7903550178129557e-14,0.0
5580.0,3.7903550178129557e-14,0.0
5610.0,3.7903550178129557e-14,0.0
5640.0,3.7903550178129557e-14,0.0
5670.0,3.7903550178129557e-14,0.0
5700.0,3.7903550178129557e-14,0.0
5730.0,3.7903550178129557e-14,2.517657135558861e-17
5760.0,3.7903550178129557e-14,7.121009733025479e-17
5790.0,3.7903550178129557e-14,1.3082130224478817e-16
5820.0,3.7903550178129557e-14,2.014125708447089e-16
5850.0,3.7903550178129557e-14,2.8148262495735084e-16
5880.0,3.7903550178129557e-14,3.7001851976377853e-16
5910.0,3.7903550178129557e-14,4.662766267051185e-16
5940.0,3.7903550178129557e-14,5.696807786420383e-16
5970.0,3.7903550178129557e-14,6.797674266008926e-16
6000.0,3.7903550178129557e-14,7.9615309157413e-16
6030.0,3.7903550178129557e-14,9.185136476350652e-16
6060.0,3.7903550178129557e-14,1.0465704179583054e-15
6090.0,3.7903550178129557e-14,1.1800804465183846e-15
6120.0,3.7903550178129557e-14,1.3188294586079108e-15
6150.0,3.7903550178129557e-14,1.4626266236219607e-15
6180.0,3.7903550178129557e-14,1.6113005667576711e-15
6210.0,3.7903550178129557e-14,1.7646962708298617e-15
6240.0,3.7903550178129557e-14,1.922672627916879e-15
6270.0,3.7903550178129557e-14,2.08510047539318e-15
6300.0,3.7903550178129557e-14,2.2518609996588067e-15
6330.0,3.7903550178129557e-14,2.422844423505277e-15
6360.0,3.7903550178129557e-14,2.597948915420583e-15
6390.0,3.7903550178129557e-14,2.7770796747894698e-15
6420.0,3.7903550178129557e-14,2.9601481581102282e-15
6450.0,3.7903550178129557e-14,3.1470714194485766e-15
6480.0,3.7903550178129557e-14,3.3377715443151945e-15
6510.0,3.7903550178129557e-14,3.532175160609281e-15
6540.0,3.7903550178129557e-14,3.730213013640948e-15
6570.0,3.7903550178129557e-14,3.931819594824366e-15
6600.0,3.7903550178129557e-14,4.136932815628289e-15
6630.0,3.7903550178129557e-14,4.345493719928696e-15
6660.0,3.7903550178129557e-14,4.557446229136307e-15
6690.0,3.7903550178129557e-14,4.7727369154480494e-15
6720.0,3.7903550178129557e-14,4.991314799353629e-15
6750.0,3.7903550178129557e-14,5.213131168159694e-15
6780.0,3.7903550178129557e-14,5.438139412807141e-15
6810.0,3.7903550178129557e-14,5.666294880676693e-15
6840.0,3.7903550178129557e-14,5.897554742423246e-15
6870.0,3.7903550178129557e-14,6.131877871165228e-15
6900.0,3.7903550178129557e-14,6.36922473259304e-15
6930.0,3.7903550178129557e-14,6.609557284759508e-15
6960.0,3.7903550178129557e-14,6.852838886482372e-15
6990.0,3.7903550178129557e-14,7.099034213429924e-15
7020.0,3.7903550178129557e-14,7.348109181080521e-15
7050.0,3.7903550178129557e-14,7.600030873848473e-15
7080.0,3.7903550178129557e-14,7.854767479755864e-15
7110.0,3.7903550178129557e-14,8.112288230104511e-15
7140.0,3.7903550178129557e-14,8.372563343666443e-15
7170.0,3.7903550178129557e-14,8.635563974966893e-15
7200.0,3.7903550178129557e-14,8.901262166281848e-15
7230.0,3.7903550178129557e-14,9.169630803013941e-15
7260.0,3.7903550178129557e-14,9.440643572147077e-15
7290.0,3.7903550178129557e-14,9.714274923511855e-15
7320.0,3.7903550178129557e-14,9.99050003362202e-15
7350.0,3.7903550178129557e-14,1.0269294771866476e-14
7380.0,3.7903550178129557e-14,1.0550635668863287e-14
7410.0,3.7903550178129557e-14,1.0834499886801026e-14
7440.0,3.7903550178129557e-14,1.1120865191609812e-14
7470.0,3.7903550178129557e-14,1.1409709926819512e-14
7500.0,3.7903550178129557e-14,1.1701012988975685e-14
7530.0,3.7903550178129557e-14,1.1994753804496031e-14
7560.0,3.7903550178129557e-14,1.2290912307860548e-14
7590.0,3.7903550178129557e-14,1.2589468921038199e-14
7620.0,3.7903550178129557e-14,1.2890404534061369e-14
7650.0,3.7903550178129557e-14,1.3193700486667066e-14
7680.0,3.7903550178129557e-14,1.3499338550930728e-14
7710.0,3.7903550178129557e-14,1.3807300914824689e-14
7740.0,3.7903550178129557e-14,1.4117570166638894e-14
7770.0,3.7903550178129557e-14,1.443012928020665e-14
7800.0,3.7903550178129557e-14,1.474496160088267e-14
7830.0,3.7903550178129557e-14,1.506205083222485e-14
7860.0,3.7903550178129557e-14,1.5381381023335033e-14
7890.0,3.7903550178129557e-14,1.5702936556817432e-14
7920.0,3.7903550178129557e-14,1.6026702137316437e-14
7950.0,3.7903550178129557e-14,1.635266278059852e-14
7980.0,3.7903550178129557e-14,1.668080380314544e-14
8010.0,3.7903550178129557e-14,1.7011110812228354e-14
8040.0,3.7903550178129557e-14,1.7343569696434654e-14
8070.0,3.7903550178129557e-14,1.767816661662133e-14
8100.0,3.7903550178129557e-14,1.8014887997270454e-14
8130.0,3.7903550178129557e-14,1.83537205182241e-14
8160.0,3.7903550178129557e-14,1.8694651106777567e-14
8190.0,3.7903550178129557e-14,1.903766693011119e-14
8220.0,3.7903550178129557e-14,1.9382755388042217e-14
8250.0,3.7903550178129557e-14,1.9729904106079748e-14
8280.0,3.7903550178129557e-14,2.0079100928766434e-14
8310.0,3.7903550178129557e-14,2.043033391329204e-14
8340.0,3.7903550178129557e-14,2.0783591323364663e-14
8370.0,3.7903550178129557e-14,2.113886162332647e-14
8400.0,3.7903550178129557e-14,2.149613347250151e-14
8430.0,3.7903550178129557e-14,2.1855395719763926e-14
8460.0,3.7903550178129557e-14,2.2216637398315758e-14
8490.0,3.7903550178129557e-14,2.257984772066395e-14
8520.0,3.7903550178129557e-14,2.2945016073786866e-14
8550.0,3.7903550178129557e-14,2.331213201448139e-14
8580.0,3.7903550178129557e-14,2.3681185264881826e-14
8610.0,3.7903550178129557e-14,2.4052165708142626e-14
8640.0,3.7903550178129557e-14,2.4425063384277392e-14
8670.0,3.7903550178129557e-14,2.479986848614676e-14
8700.0,3.7903550178129557e-14,2.5176571355588613e-14
8730.0,3.7903550178129557e-14,2.5555162479683992e-14
8760.0,3.7903550178129557e-14,2.5935632487152824e-14
8790.0,3.7903550178129557e-14,2.6317972144873596e-14
8790.0,3.7903550178129557e-14,0.0
8820.0,3.812114528745401e-14,0.0
8850.0,3.83377294573856e-14,0.0
8880.0,3.8553298876486057e-14,0.0
8910.0,3.876784993369303e-14,0.0
8940.0,3.8981379214794385e-14,0.0
8970.0,3.9193883498938067e-14,0.0
9000.0,3.940535975517794e-14,0.0
9030.0,3.958342731424324e-14,0.0
9060.0,3.958342731424324e-14,0.0
9090.0,3.958342731424324e-14,0.0
9120.0,3.958342731424324e-14,0.0
9150.0,3.958342731424324e-14,0.0
9180.0,3.958342731424324e-14,0.0
9210.0,3.958342731424324e-14,0.0
9240.0,3.958342731424324e-14,0.0
9270.0,3.958342731424324e-14,0.0
9300.0,3.958342731424324e-14,0.0
9330.0,3.958342731424324e-14,0.0
9360.0,3.958342731424324e-14,0.0
9390.0,3.958342731424324e-14,0.0
9420.0,3.958342731424324e-14,0.0
9450.0,3.958342731424324e-14,0.0
9480.0,3.958342731424324e-14,0.0
9510.0,3.958342731424324e-14,0.0
9540.0,3.958342731424324e-14,0.0
9570.0,3.958342731424324e-14,0.0
9600.0,3.958342731424324e-14,0.0
9630.0,3.958342731424324e-14,0.0
9660.0,3.958342731424324e-14,0.0
9690.0,3.958342731424324e-14,0.0
9720.0,3.958342731424324e-14,0.0
9750.0,3.958342731424324e-14,0.0
9780.0,3.958342731424324e-14,0.0
9810.0,3.958342731424324e-14,0.0
9840.0,3.958342731424324e-14,0.0
9870.0,3.958342731424324e-14,0.0
9900.0,3.958342731424324e-14,0.0
9930.0,3.958342731424324e-14,0.0
9960.0,3.958342731424324e-14,0.0
9990.0,3.958342731424324e-14,0.0
10020.0,3.958342731424324e-14,0.0
10050.0,3.958342731424324e-14,0.0
10080.0,3.958342731424324e-14,0.0
10110.0,3.958342731424324e-14,0.0
10140.0,3.958342731424324e-14,0.0
10170.0,3.958342731424324e-14,0.0
10200.0,3.958342731424324e-14,0.0
10230.0,3.958342731424324e-14,2.679544648117406e-17
10260.0,3.958342731424324e-14,7.578896764703757e-17
10290.0,3.958342731424324e-14,1.392332241506585e-16
10320.0,3.958342731424324e-14,2.1436357184939248e-16
10350.0,3.958342731424324e-14,2.9958219909681375e-16
10380.0,3.958342731424324e-14,3.938110278535888e-16
10410.0,3.958342731424324e-14,4.962586136068914e-16
10440.0,3.958342731424324e-14,6.063117411763005e-16
10470.0,3.958342731424324e-14,7.234770549916996e-16
10500.0,3.958342731424324e-14,8.473464180165415e-16
10530.0,3.958342731424324e-14,9.775748627491356e-16
10560.0,3.958342731424324e-14,1.113865793205268e-15
10590.0,3.958342731424324e-14,1.2559606310787147e-15
10620.0,3.958342731424324e-14,1.4036313236146702e-15
10650.0,3.958342731424324e-14,1.5566747696366888e-15
10680.0,3.958342731424324e-14,1.7149085747951399e-15
10710.0,3.958342731424324e-14,1.878167754166917e-15
10740.0,3.958342731424324e-14,2.046302126470014e-15
10770.0,3.958342731424324e-14,2.2191742238113146e-15
10800.0,3.958342731424324e-14,2.39665759277451e-15
10830.0,3.958342731424324e-14,2.578635397382483e-15
10860.0,3.958342731424324e-14,2.7649992582696895e-15
10890.0,3.958342731424324e-14,2.955648279060029e-15
10920.0,3.958342731424324e-14,3.1504882228287104e-15
10950.0,3.958342731424324e-14,3.3494308101467572e-15
10980.0,3.958342731424324e-14,3.552393116556379e-15
11010.0,3.958342731424324e-14,3.7592970520677795e-15
11040.0,3.958342731424324e-14,3.970068908855131e-15
11070.0,3.958342731424324e-14,4.184638966074364e-15
11100.0,3.958342731424324e-14,4.402941142848437e-15
11130.0,3.958342731424324e-14,4.624912692124002e-15
11160.0,3.958342731424324e-14,4.850493929410404e-15
11190.0,3.958342731424324e-14,5.079627991451025e-15
11220.0,3.958342731424324e-14,5.312260620709342e-15
11250.0,3.958342731424324e-14,5.5483399722240566e-15
11280.0,3.958342731424324e-14,5.787816439933597e-15
11310.0,3.958342731424324e-14,6.0306425000169834e-15
11340.0,3.958342731424324e-14,6.2767725691654956e-15
11370.0,3.958342731424324e-14,6.5261628760038135e-15
11400.0,3.958342731424324e-14,6.778771344132332e-15
11430.0,3.958342731424324e-14,7.034557485474054e-15
11460.0,3.958342731424324e-14,7.293482302787286e-15
11490.0,3.958342731424324e-14,7.5555082003555e-15
11520.0,3.958342731424324e-14,7.820598901993085e-15
11550.0,3.958342731424324e-14,8.08871937561397e-15
11580.0,3.958342731424324e-14,8.359835763702782e-15
11610.0,3.958342731424324e-14,8.633915319107662e-15
11640.0,3.958342731424324e-14,8.910926345642144e-15
11670.0,3.958342731424324e-14,9.190838143042702e-15
11700.0,3.958342731424324e-14,9.473620955879695e-15
11730.0,3.958342731424324e-14,9.7592459260639e-15
11760.0,3.958342731424324e-14,1.0047685048629718e-14
11790.0,3.958342731424324e-14,1.0338911130509952e-14
11820.0,3.958342731424324e-14,1.0632897752046898e-14
11850.0,3.958342731424324e-14,1.0929619231010472e-14
11880.0,3.958342731424324e-14,1.1229050588917361e-14
11910.0,3.958342731424324e-14,1.1531167519465277e-14
11940.0,3.958342731424324e-14,1.1835946358914583e-14
11970.0,3.958342731424324e-14,1.2143364058265547e-14
12000.0,3.958342731424324e-14,1.245339815709351e-14
12030.0,3.958342731424324e-14,1.2766026758917193e-14
12060.0,3.958342731424324e-14,1.3081228507986452e-14
12090.0,3.958342731424324e-14,1.3398982567386065e-14
12120.0,3.958342731424324e-14,1.3719268598361119e-14
12150.0,3.958342731424324e-14,1.4042066740777703e-14
12180.0,3.958342731424324e-14,1.4367357594640087e-14
12210.0,3.958342731424324e-14,1.4695122202591945e-14
12240.0,3.958342731424324e-14,1.5025342033335336e-14
12270.0,3.958342731424324e-14,1.5357998965906458e-14
12300.0,3.958342731424324e-14,1.5693075274752045e-14
12330.0,3.958342731424324e-14,1.6030553615554788e-14
12360.0,3.958342731424324e-14,1.6370417011760112e-14
12390.0,3.958342731424324e-14,1.6712648841760282e-14
12420.0,3.958342731424324e-14,1.7057232826695216e-14
12450.0,3.958342731424324e-14,1.740415301883231e-14
12480.0,3.958342731424324e-14,1.7753393790490517e-14
12510.0,3.958342731424324e-14,1.8104939823476195e-14
12540.0,3.958342731424324e-14,1.845877609900079e-14
12570.0,3.958342731424324e-14,1.8814887888052545e-14
12600.0,3.958342731424324e-14,1.917326074219608e-14
12630.0,3.958342731424324e-14,1.953388048477589e-14
12660.0,3.958342731424324e-14,1.989673320250117e-14
12690.0,3.958342731424324e-14,2.0261805237390925e-14
12720.0,3.958342731424324e-14,2.0629083179059865e-14
12750.0,3.958342731424324e-14,2.0998553857326702e-14
12780.0,3.958342731424324e-14,2.1370204335127767e-14
12810.0,3.958342731424324e-14,2.1744021901719883e-14
12840.0,3.958342731424324e-14,2.2119994066157516e-14
12870.0,3.958342731424324e-14,2.2498108551030145e-14
12900.0,3.958342731424324e-14,2.2878353286446615e-14
12930.0,3.958342731424324e-14,2.3260716404254138e-14
12960.0,3.958342731424324e-14,2.3645186232480232e-14
12990.0,3.958342731424324e-14,2.4031751289986783e-14
13020.0,3.958342731424324e-14,2.442040028132577e-14
13050.0,3.958342731424324e-14,2.4811122091787163e-14
13080.0,3.958342731424324e-14,2.5203905782629683e-14
13110.0,3.958342731424324e-14,2.5598740586485947e-14
13140.0,3.958342731424324e-14,2.5995615902933884e-14
13170.0,3.958342731424324e-14,2.6394521294226666e-14
13200.0,3.958342731424324e-14,2.6795446481174058e-14
13230.0,3.958342731424324e-14,2.7198381339168274e-14
13260.0,3.958342731424324e-14,2.7603315894347884e-14
13290.0,3.958342731424324e-14,2.8010240319893746e-14
13290.0,3.958342731424324e-14,0.0
13320.0,3.97929986744247e-14,0.0
13350.0,4.000153439030826e-14,0.0
13380.0,4.020903212976353e-14,0.0
13410.0,4.04154897343414e-14,0.0
13440.0,4.062090521603278e-14,0.0
13470.0,4.0825276754064055e-14,0.0
13500.0,4.102860269172939e-14,0.0
13530.0,4.1065913683586256e-14,0.0
13560.0,4.1065913683586256e-14,0.0
13590.0,4.1065913683586256e-14,0.0
13620.0,4.1065913683586256e-14,0.0
13650.0,4.1065913683586256e-14,0.0
13680.0,4.1065913683586256e-14,0.0
13710.0,4.1065913683586256e-14,0.0
13740.0,4.1065913683586256e-14,0.0
13770.0,4.1065913683586256e-14,0.0
13800.0,4.1065913683586256e-14,0.0
13830.0,4.1065913683586256e-14,0.0
13860.0,4.1065913683586256e-14,0.0
13890.0,4.1065913683586256e-14,0.0
13920.0,4.1065913683586256e-14,0.0
13950.0,4.1065913683586256e-14,0.0
13980.0,4.1065913683586256e-14,0.0
14010.0,4.1065913683586256e-14,0.0
14040.0,4.1065913683586256e-14,0.0
14070.0,4.1065913683586256e-14,0.0
14100.0,4.1065913683586256e-14,0.0
14130.0,4.1065913683586256e-14,0.0
14160.0,4.1065913683586256e-14,0.0
14190.0,4.1065913683586256e-14,0.0
14220.0,4.1065913683586256e-14,0.0
14250.0,4.1065913683586256e-14,0.0
14280.0,4.1065913683586256e-14,0.0
14310.0,4.1065913683586256e-14,0.0
14340.0,4.1065913683586256e-14,0.0
14370.0,4.1065913683586256e-14,0.0
14400.0,4.1065913683586256e-14,0.0
14430.0,4.1065913683586256e-14,0.0
14460.0,4.1065913683586256e-14,0.0
14490.0,4.1065913683586256e-14,0.0
14520.0,4.1065913683586256e-14,0.0
14550.0,4.1065913683586256e-14,0.0
14580.0,4.1065913683586256e-14,0.0
14610.0,4.1065913683586256e-14,0.0
14640.0,4.1065913683586256e-14,0.0
14670.0,4.1065913683586256e-14,0.0
14700.0,4.1065913683586256e-14,0.0
14730.0,4.1065913683586256e-14,2.8284912283083956e-17
14760.0,4.1065913683586256e-14,8.000181312254133e-17
14790.0,4.1065913683586256e-14,1.4697271548579125e-16
14820.0,4.1065913683586256e-14,2.2627929826467165e-16
14850.0,4.1065913683586256e-14,3.162349330129725e-16
14880.0,4.1065913683586256e-14,4.157016150776164e-16
14910.0,4.1065913683586256e-14,5.238439062942141e-16
14940.0,4.1065913683586256e-14,6.400145049803306e-16
14970.0,4.1065913683586256e-14,7.636926316432667e-16
15000.0,4.1065913683586256e-14,8.944474623261858e-16
15030.0,4.1065913683586256e-14,1.031914853982146e-15
15060.0,4.1065913683586256e-14,1.17578172388633e-15
15090.0,4.1065913683586256e-14,1.3257751202625853e-15
15120.0,4.1065913683586256e-14,1.4816543136955565e-15
15150.0,4.1065913683586256e-14,1.643204913319826e-15
15180.0,4.1065913683586256e-14,1.810234386117373e-15
15210.0,4.1065913683586256e-14,1.9825685762262536e-15
15240.0,4.1065913683586256e-14,2.160048954308616e-15
15270.0,4.1065913683586256e-14,2.3425304111086294e-15
15300.0,4.1065913683586256e-14,2.52987946410378e-15
15330.0,4.1065913683586256e-14,2.7219727828107866e-15
15360.0,4.1065913683586256e-14,2.918695963431606e-15
15390.0,4.1065913683586256e-14,3.119942501111031e-15
15420.0,4.1065913683586256e-14,3.3256129206209312e-15
15450.0,4.1065913683586256e-14,3.535614035385494e-15
15480.0,4.1065913683586256e-14,3.749858311464338e-15
15510.0,4.1065913683586256e-14,3.968263318116365e-15
15540.0,4.1065913683586256e-14,4.190751250353713e-15
15570.0,4.1065913683586256e-14,4.417248511792754e-15
15600.0,4.1065913683586256e-14,4.647685348350008e-15
15630.0,4.1065913683586256e-14,4.881995525081367e-15
15660.0,4.1065913683586256e-14,5.120116039842645e-15
15690.0,4.1065913683586256e-14,5.361986868546289e-15
15720.0,4.1065913683586256e-14,5.607550737667771e-15
15750.0,4.1065913683586256e-14,5.8567529203644654e-15
15780.0,4.1065913683586256e-14,6.1095410531461336e-15
15810.0,4.1065913683586256e-14,6.365864970507653e-15
15840.0,4.1065913683586256e-14,6.6256765553224925e-15
15870.0,4.1065913683586256e-14,6.8889296031166086e-15
15900.0,4.1065913683586256e-14,7.155579698609486e-15
15930.0,4.1065913683586256e-14,7.425584103132555e-15
15960.0,4.1065913683586256e-14,7.6989016517229e-15
15990.0,4.1065913683586256e-14,7.975492658848694e-15
16020.0,4.1065913683586256e-14,8.255318831857168e-15
16050.0,4.1065913683586256e-14,8.538343191350256e-15
16080.0,4.1065913683586256e-14,8.824529997790908e-15
16110.0,4.1065913683586256e-14,9.11384468372683e-15
16140.0,4.1065913683586256e-14,9.40625379109064e-15
16170.0,4.1065913683586256e-14,9.701724913097795e-15
16200.0,4.1065913683586256e-14,1.0000226640317668e-14
