rls
20
30
36
21
36
24
27
37
41
25
30
27
23
6
45
19
28
42
25
37
31
20
25
33
17
22
24
27
23
28
34
32
46
22
11
20
14
24
33
34
22
21
35
21
37
48
22
36
27
21
10
18
23
27
23
23
30
32
24
24
35
20
18
26
16
7
13
26
42
35
34
34
28
27
37
4
15
27
38
32
15
24
33
25
24
24
24
37
31
14
50
36
14
18
35
28
40
23
13
22
20
18
32
18
24
28
36
27
19
28
29
28
19
26
22
36
25
34
31
19
43
22
35
11
11
28
26
31
18
18
63
16
25
27
17
22
34
18
39
20
42
24
20
42
19
24
16
31
23
15
19
11
30
20
32
19
33
18
34
18
51
44
27
37
27
33
35
20
19
27
34
48
23
30
32
36
29
7
20
8
36
38
17
45
15
27
28
37
11
35
33
34
25
20
25
24
17
43
36
25
18
25
24
22
39
15
22
21
35
38
15
19
20
44
29
27
41
16
21
28
38
28
22
10
40
30
18
36
50
30
23
19
11
27
28
12
21
21
22
21
40
23
25
40
31
26
44
37
19
35
20
19
23
10
33
29
16
29
36
14
30
22
38
30
19
28
21
28
18
25
45
11
48
36
49
13
52
18
20
22
25
40
42
37
28
18
46
30
27
18
17
15
20
35
34
23
21
29
18
21
18
19
27
33
20
21
31
35
18
49
20
36
17
21
34
25
22
19
26
11
32
31
22
18
25
17
18
20
21
18
25
24
30
10
10
50
29
17
39
38
26
32
52
19
37
24
26
24
24
25
20
15
32
37
44
22
32
21
40
21
14
16
12
49
21
38
20
26
16
41
33
31
13
19
27
20
20
25
18
16
33
11
26
34
28
20
35
18
23
16
21
27
23
44
39
41
23
34
22
41
34
30
32
67
33
30
28
40
31
22
31
18
16
21
22
36
32
41
25
20
25
35
20
36
47
36
15
33
18
20
40
36
26
14
25
36
27
28
41
22
27
23
32
24
23
22
21
21
25
32
28
20
18
47
21
24
29
35
27
11
16
29
22
26
50
42
27
12
39
22
31
13
34
27
39
16
19
27
35
29
31
38
13
21
17
33
42
19
11
22
21
10
25
36
32
17
35
34
39
22
42
22
36
22
21
11
17
31
35
21
28
28
32
18
16
22
17
45
13
40
21
35
23
34
22
21
23
26
28
21
20
37
14
50
27
48
40
9
24
27
40
13
18
22
33
45
38
29
38
28
29
35
24
31
18
24
41
14
24
19
25
33
35
36
33
20
36
26
24
25
15
19
24
9
26
26
12
22
49
21
14
10
31
30
16
16
33
36
27
29
26
23
28
30
12
21
33
8
21
36
30
37
20
40
31
33
30
29
19
28
18
18
35
19
30
22
16
28
14
37
29
56
31
26
10
44
35
22
17
3
15
29
13
27
38
18
43
12
17
12
18
21
29
25
33
31
18
33
37
34
35
25
33
29
23
27
32
20
37
19
32
38
20
21
21
15
15
44
26
30
36
26
24
17
33
30
17
25
33
37
27
34
26
9
32
30
20
39
32
25
23
13
19
42
40
30
27
39
27
27
22
15
28
33
29
26
29
40
42
20
25
26
14
11
23
16
29
40
29
11
40
16
20
30
33
19
10
28
28
28
27
39
22
16
26
29
19
35
27
12
31
12
29
21
28
18
31
18
31
23
36
34
26
34
26
26
22
17
23
20
21
53
10
35
27
33
23
32
15
18
27
23
15
44
29
28
20
26
46
34
34
23
15
36
39
18
25
34
29
28
28
21
34
42
4
24
29
46
25
28
12
30
20
30
25
36
21
19
27
9
33
28
33
21
32
18
17
33
39
40
43
17
15
31
24
33
34
19
28
39
27
21
8
33
18
30
16
26
37
34
23
10
27
29
45
25
24
17
19
50
34
27
24
35
29
31
19
48
30
38
36
27
15
8
49
18
22
35
23
11
16
26
18
25
20
29
35
34
20
24
20
40
16
24
56
21
35
53
32
37
22
21
25
29
21
26
24
29
29
34
26
20
19
37
24
20
28
8
21
22
14
22
19
47
25
15
22
16
29
25
23
24
33
36
18
30
19
34
25
29
25
32
21
17
30
19
29
20
37
18
40
36
18
18
17
25
12
22
17
24
43
18
27
17
19
37
19
33
33
17
21
51
29
11
25
34
7
15
22
17
19
20
17
28
33
15
42
35
26
16
24
34
47
29
14
36
29
29
17
17
23
19
17
22
21
38
38
25
26
12
16
10
29
19
34
28
32
39
19
15
21
13
38
29
29
24
36
21
23
23
16
40
36
30
46
34
40
11
55
56
22
30
45
23
40
19
23
19
24
39
34
20
16
36
26
21
26
54
32
20
44
24
34
34
28
19
44
23
24
32
34
14
45
40
16
15
26
44
26
23
40
22
20
9
11
36
20
27
23
35
24
21
22
15
33
28
12
30
28
25
16
18
26
28
15
31
13
14
24
18
26
37
37
18
39
14
14
18
33
45
17
20
39
29
32
13
48
9
27
31
18
20
21
27
22
33
29
25
27
41
19
21
29
16
17
40
28
18
34
36
15
28
27
30
28
22
17
31
34
13
19
36
26
13
25
45
16
17
32
15
23
31
27
36
35
41
25
27
28
28
39
46
35
25
27
25
27
46
31
28
20
19
17
32
32
36
25
36
25
24
29
32
39
21
7
32
43
20
28
16
41
28
27
10
28
34
22
30
37
28
21
36
11
16
22
8
18
17
38
29
35
47
31
14
31
11
37
35
22
35
11
30
22
15
20
20
30
19
28
29
17
33
28
24
41
42
25
14
21
36
37
29
23
22
22
43
37
19
30
20
13
48
34
14
34
39
22
29
36
21
25
21
33
21
39
10
11
20
20
23
18
17
34
22
9
48
16
26
17
39
9
28
29
22
20
23
19
33
30
42
25
13
25
33
28
24
12
32
23
31
18
15
24
24
28
37
33
32
25
36
39
21
50
17
26
45
39
13
37
33
22
26
20
27
50
39
14
22
21
40
21
15
41
31
18
36
27
19
20
17
13
25
23
21
19
21
27
30
38
34
22
30
35
10
26
34
29
44
33
30
23
35
31
26
38
28
17
22
19
29
26
10
33
23
51
26
26
7
36
64
27
25
23
14
20
14
22
19
31
53
35
20
34
29
25
33
18
27
22
8
37
59
11
28
15
20
21
36
28
12
34
26
22
20
23
25
14
15
36
29
22
34
39
26
26
21
27
28
20
21
19
23
22
35
26
10
9
11
33
17
27
22
12
22
13
15
18
30
20
17
27
25
45
24
30
21
21
38
11
16
35
41
34
15
13
26
19
38
32
18
13
31
15
46
23
36
26
30
24
33
17
19
22
29
19
29
13
32
37
16
23
19
31
28
15
19
19
50
19
41
41
10
23
19
17
41
33
31
30
39
23
31
18
25
25
15
30
39
34
38
26
24
14
15
16
35
25
34
22
20
26
8
24
56
27
20
26
30
24
28
30
29
18
17
29
14
37
41
27
19
37
37
31
41
10
42
11
12
22
16
27
37
15
27
37
44
36
44
23
22
34
12
15
38
30
25
32
32
20
32
20
23
32
26
49
45
38
23
19
19
28
20
26
21
26
37
29
17
20
22
31
31
24
31
33
16
28
26
41
32
35
36
20
37
39
48
36
28
25
31
36
18
14
28
16
27
21
22
31
16
18
24
20
25
25
22
28
34
17
33
11
27
19
29
47
26
32
34
15
25
37
44
32
23
20
11
32
26
38
22
28
33
10
13
23
18
28
23
39
28
31
11
23
20
26
28
39
27
25
15
48
32
33
21
30
11
18
32
23
30
13
29
24
28
25
46
33
23
31
42
33
11
23
6
21
44
38
36
11
17
39
36
13
26
24
37
19
21
32
41
24
22
30
28
11
22
31
33
31
39
11
23
24
24
39
40
41
32
16
8
32
37
44
46
23
32
26
28
24
23
23
29
47
16
37
30
15
10
7
26
28
20
23
19
30
34
37
20
29
11
35
18
36
23
43
37
20
15
18
34
19
16
40
11
20
22
18
19
36
32
22
15
15
48
32
22
17
12
45
22
17
20
18
15
13
7
19
36
13
27
24
35
28
21
21
26
25
23
20
25
15
44
24
21
50
29
34
17
16
25
8
42
30
22
32
18
48
32
16
14
17
31
22
35
56
10
58
26
9
8
27
25
23
13
13
21
26
52
17
24
23
26
29
26
19
18
43
46
23
22
14
26
25
20
31
25
31
23
22
24
44
13
46
30
22
34
24
17
32
25
19
27
25
29
19
23
17
32
13
37
27
35
25
30
30
20
13
14
23
20
47
33
25
41
27
31
28
51
41
17
29
10
22
24
42
43
48
31
23
32
21
41
33
40
29
13
16
22
17
18
55
39
9
14
18
10
14
7
16
23
16
28
48
17
39
38
46
13
29
41
37
27
21
27
33
34
29
20
19
28
23
26
21
40
24
22
14
33
23
23
22
16
30
37
23
15
24
25
29
18
21
14
28
31
26
20
35
29
11
13
11
20
37
23
25
21
19
29
28
18
34
28
18
32
29
28
26
24
23
17
27
37
17
29
17
27
35
17
8
26
29
25
33
23
30
22
53
41
29
28
27
48
27
19
21
26
34
10
15
21
39
37
39
29
23
16
17
12
23
33
10
33
41
24
40
31
49
23
30
27
36
29
19
27
7
41
22
51
30
55
25
29
14
35
35
25
7
40
17
32
26
21
54
36
44
20
21
25
47
39
21
28
30
19
36
18
10
20
22
19
20
22
16
6
47
20
53
27
26
32
9
31
29
38
33
17
29
51
26
17
33
50
22
24
37
35
42
27
32
24
31
7
42
16
38
15
36
28
37
16
20
40
28
15
26
11
9
38
24
24
33
21
32
40
36
29
58
36
35
15
17
9
30
25
32
17
24
36
22
28
28
17
23
41
31
24
8
30
25
27
37
23
24
35
27
20
21
23
29
29
24
38
17
29
47
20
12
39
36
36
26
7
24
26
35
27
29
17
18
39
23
48
31
18
16
18
19
39
17
21
27
24
55
34
36
33
25
27
28
24
27
35
28
22
25
15
26
31
17
38
17
53
27
19
22
36
33
18
33
28
28
30
29
12
40
24
22
28
27
39
19
35
36
17
34
46
26
32
13
24
29
24
30
29
18
18
19
22
17
17
18
26
19
14
15
34
34
19
29
26
48
24
33
40
25
21
26
21
38
11
32
34
46
13
19
21
25
22
19
33
35
27
27
11
13
37
33
24
21
18
24
33
21
21
43
16
30
22
30
13
18
35
20
28
32
21
35
29
49
28
25
24
38
31
42
42
28
14
14
49
31
21
29
31
28
23
17
19
23
29
33
35
22
27
33
40
40
21
25
16
34
23
40
37
12
32
18
21
16
24
35
46
23
23
28
28
27
33
23
18
16
37
30
41
35
29
26
44
26
16
31
38
35
27
15
23
19
18
39
17
20
27
40
19
26
48
25
23
21
52
42
20
11
23
36
13
28
22
34
28
28
15
36
26
53
29
9
21
30
29
33
36
23
7
23
26
34
10
20
23
17
23
31
51
37
25
17
24
26
24
24
25
24
35
30
24
21
7
10
38
31
32
32
41
22
18
25
27
28
28
42
32
17
36
22
24
25
30
34
22
49
31
24
23
30
22
28
29
52
34
15
27
55
50
14
25
23
18
20
27
25
44
7
30
28
32
36
42
32
18
31
23
29
32
37
14
22
33
17
17
19
27
13
19
36
30
12
39
23
18
34
34
25
29
38
38
29
29
17
15
15
20
26
39
19
42
35
48
7
30
69
40
15
26
27
16
47
30
18
23
48
11
3
30
25
27
14
31
27
23
17
36
18
28
28
22
18
23
21
31
28
31
5
28
10
32
31
28
19
19
28
28
44
28
18
19
42
13
8
30
17
42
37
29
43
10
20
27
16
24
8
18
23
35
18
32
29
18
21
29
19
27
22
31
21
20
25
21
35
20
26
13
48
31
25
29
48
27
20
27
44
26
25
28
23
44
31
22
19
18
29
44
24
19
22
25
21
21
29
14
22
26
33
9
26
23
18
44
21
12
24
43
12
25
25
24
23
16
27
37
25
37
37
24
30
27
19
23
30
38
33
34
10
25
24
26
37
28
48
25
19
35
13
29
24
25
19
26
35
20
38
14
14
40
27
18
15
11
14
41
20
46
24
31
19
22
24
27
22
25
33
41
26
23
48
21
33
35
38
18
33
46
22
15
19
25
55
9
45
22
33
20
21
27
32
14
36
21
19
33
39
24
31
23
20
26
49
35
23
11
36
8
31
22
22
40
25
19
24
33
25
24
34
27
17
49
31
28
31
28
30
16
17
38
32
12
11
35
36
33
23
43
10
13
48
23
43
24
29
16
20
13
11
27
36
18
25
20
30
22
14
42
23
19
11
18
11
24
22
32
30
19
14
41
25
21
21
41
39
17
27
29
19
29
22
30
52
12
39
36
23
21
36
22
23
40
21
33
31
36
18
31
24
37
26
22
22
49
14
27
28
32
14
28
20
36
25
21
17
19
20
6
37
36
33
27
22
8
38
14
39
8
13
29
43
20
20
49
32
31
41
32
40
24
40
19
33
36
29
36
21
15
20
17
25
15
45
29
34
28
35
9
27
41
29
27
21
27
24
23
9
25
35
45
60
15
51
34
29
11
30
26
22
19
26
14
17
40
18
16
27
27
10
8
36
17
23
21
14
28
35
22
22
31
41
28
26
24
38
20
29
22
28
38
25
15
21
22
25
8
34
17
45
40
30
20
15
28
13
35
28
17
43
39
34
21
24
35
16
33
26
16
28
15
16
25
36
26
25
20
41
39
32
15
29
36
38
22
46
20
11
8
39
16
19
31
34
12
17
34
33
21
24
35
21
10
35
36
26
30
24
18
38
30
43
24
28
26
38
27
21
46
16
29
17
31
40
10
33
16
29
26
45
24
14
23
16
15
14
14
54
23
24
21
20
37
34
26
25
32
15
41
54
24
16
34
28
41
33
32
24
21
46
26
34
16
35
13
55
28
21
18
14
26
51
18
22
25
43
39
16
31
27
36
41
21
31
29
20
27
34
17
14
43
37
30
11
18
57
41
18
34
35
18
21
29
17
36
38
26
23
43
29
18
9
33
33
17
40
21
21
35
37
25
18
16
26
21
23
38
15
32
27
47
29
25
45
22
37
33
46
32
27
18
25
23
31
18
15
18
31
20
40
13
26
20
28
28
31
47
39
26
27
15
24
26
36
34
20
18
23
25
33
17
36
26
31
22
38
34
24
36
30
25
30
38
27
27
15
21
28
30
28
30
15
42
36
33
18
28
33
17
31
23
29
26
28
23
27
25
44
40
34
17
13
17
21
27
16
37
28
25
32
23
39
34
26
35
16
15
18
19
14
26
20
15
51
12
31
33
34
26
35
45
12
20
6
33
20
44
29
23
37
18
36
48
44
36
22
17
49
46
14
17
46
25
21
32
14
26
37
11
13
45
24
12
28
25
33
23
23
22
36
15
32
45
9
27
24
17
41
25
17
12
36
18
10
14
7
22
17
32
23
30
7
25
14
19
30
21
20
33
22
24
13
8
34
17
17
23
40
27
36
34
17
32
31
28
13
18
29
15
14
23
20
24
19
18
32
31
9
16
26
34
42
22
20
31
28
24
29
20
29
15
20
19
46
33
22
27
27
23
33
24
26
21
33
38
27
20
12
45
25
32
28
23
28
20
20
22
17
16
28
30
17
33
38
26
28
18
51
21
29
54
29
31
25
13
25
29
17
39
18
38
16
35
35
15
16
25
8
21
12
51
12
33
34
19
20
20
41
52
51
27
29
39
30
16
9
19
43
33
30
25
24
30
31
25
21
43
11
36
16
36
25
24
18
15
15
41
17
29
32
48
15
13
19
29
31
43
35
19
45
40
27
30
20
34
26
41
19
23
27
26
28
16
24
7
28
40
20
8
27
35
37
14
18
33
22
30
25
19
33
40
30
12
28
27
42
27
30
32
23
14
31
24
24
24
27
40
27
38
28
24
41
10
22
16
44
20
45
36
28
33
39
17
22
20
31
22
33
17
40
35
22
22
18
26
34
13
14
26
38
30
17
21
27
16
34
20
37
19
30
33
21
29
40
29
20
23
22
16
24
24
21
16
44
21
44
32
26
26
40
18
23
27
10
32
33
20
20
37
42
30
24
28
10
18
19
27
19
12
36
48
9
19
27
38
22
18
30
24
42
18
38
25
14
32
26
35
17
29
25
26
27
13
9
21
13
16
57
55
30
25
31
35
21
19
21
63
27
25
37
35
14
14
22
22
10
32
43
13
14
14
26
44
42
11
31
22
17
31
26
13
21
11
33
38
15
29
29
35
41
33
31
26
23
27
27
21
23
32
30
39
25
24
26
36
36
36
8
19
31
19
12
45
30
17
21
30
14
10
14
14
23
29
14
24
18
18
19
33
19
13
16
22
30
21
16
18
33
37
36
15
35
27
33
10
23
20
27
42
18
36
23
28
16
20
12
14
53
20
22
4
24
35
31
37
18
36
17
42
25
33
27
24
19
8
19
34
23
35
18
20
27
30
49
24
12
15
16
18
45
22
23
15
15
44
45
36
28
29
13
41
36
14
25
32
43
30
22
39
26
18
41
46
42
17
7
44
32
30
21
17
27
31
32
25
22
18
25
15
29
36
32
38
37
45
26
18
23
31
43
29
14
26
35
38
46
27
18
23
19
21
40
30
51
37
30
27
16
27
21
25
21
41
30
64
19
19
8
45
31
15
16
17
21
27
47
44
22
24
43
26
30
17
28
18
29
29
35
14
49
22
14
47
37
22
21
10
34
16
31
19
17
42
16
15
18
12
27
21
31
26
32
16
18
40
19
20
17
37
26
74
20
31
12
34
39
23
31
32
27
30
25
27
26
28
52
35
27
23
32
17
30
31
28
19
15
21
45
25
15
37
31
25
34
29
29
50
22
23
20
46
16
22
13
12
27
15
18
31
51
13
17
26
38
21
25
18
21
14
32
26
20
18
26
21
21
27
27
15
22
33
21
16
23
37
28
27
26
42
44
24
10
21
30
29
34
16
29
19
37
25
34
19
26
18
23
28
20
31
31
23
18
19
36
23
12
22
45
25
15
23
23
19
16
10
19
16
21
22
20
25
19
15
38
27
32
26
9
33
13
24
33
17
27
33
24
36
20
24
35
16
32
27
36
41
31
14
19
29
25
27
30
31
40
34
32
27
23
22
8
14
23
38
43
25
31
22
49
31
13
24
38
41
30
28
24
19
8
34
15
23
27
8
29
12
35
18
28
27
15
42
18
12
26
32
27
47
22
60
35
49
25
47
40
19
15
23
15
37
20
28
21
19
27
28
36
15
26
33
29
20
17
26
25
28
13
31
28
27
22
12
28
59
15
43
11
26
33
31
19
17
15
32
47
36
33
18
4
42
17
26
53
35
30
22
30
33
36
13
16
31
31
21
28
22
27
10
25
18
27
23
19
44
22
29
29
11
26
7
15
11
13
22
16
18
17
35
14
37
44
18
19
16
17
19
14
27
9
28
9
34
27
16
41
17
24
30
22
32
25
28
23
36
27
27
12
39
28
18
20
9
36
34
31
47
42
34
19
29
24
24
26
20
38
27
23
27
11
28
28
15
26
34
17
15
23
15
19
34
31
26
35
13
18
13
18
22
22
44
21
20
45
50
9
27
15
16
20
26
26
36
28
52
15
23
24
18
32
36
21
18
14
17
32
15
28
44
27
26
26
20
38
28
41
19
21
18
15
24
20
22
25
26
23
9
39
18
48
15
40
38
46
14
36
33
20
16
39
13
32
10
23
15
22
24
25
31
21
41
48
28
32
17
17
42
27
30
31
31
31
20
24
30
19
27
22
27
31
24
23
20
19
28
6
27
15
29
46
24
26
26
29
34
17
24
15
17
42
19
45
20
21
21
19
29
22
19
42
24
29
36
34
25
33
40
21
29
20
31
22
28
45
51
32
23
7
37
19
7
20
37
18
44
46
47
20
40
15
20
17
65
30
33
24
14
34
52
42
24
32
28
15
41
31
33
13
19
23
30
38
35
24
17
22
23
17
18
15
34
26
43
39
18
21
28
26
31
21
34
49
24
20
19
35
9
19
26
19
21
29
25
38
27
34
21
18
26
40
26
25
9
21
20
16
39
26
32
29
34
28
35
24
21
31
21
35
17
19
28
14
39
30
28
28
37
35
55
16
17
28
19
18
21
20
16
42
19
42
30
24
45
19
23
29
21
40
24
17
16
17
31
34
21
21
36
25
29
25
25
25
21
31
10
21
42
29
25
13
25
34
12
28
32
25
9
26
13
20
32
30
31
34
18
29
42
12
23
32
20
23
42
15
27
37
26
18
18
33
17
27
34
20
30
25
34
11
35
30
15
27
37
22
29
36
26
28
22
53
16
16
56
49
29
28
27
7
30
23
38
39
25
21
14
23
14
40
21
47
38
9
30
27
19
16
25
19
22
29
22
47
36
33
24
16
24
27
35
32
18
39
57
39
23
14
20
15
30
33
22
18
11
9
31
35
32
18
38
33
40
10
29
36
38
37
27
13
25
17
9
50
42
38
20
17
39
7
17
10
26
26
21
25
31
45
50
14
8
8
44
25
38
24
20
33
16
17
33
23
32
24
32
23
11
25
19
52
41
17
28
53
21
26
37
31
29
31
41
40
38
24
18
34
31
28
23
52
15
23
26
32
40
20
19
30
19
43
21
31
21
26
14
15
7
35
18
29
41
32
39
27
43
19
26
24
19
27
30
31
22
30
18
27
23
5
36
41
32
24
20
27
33
11
7
18
27
7
23
43
28
30
24
25
16
43
23
32
22
30
18
13
16
26
21
21
26
20
37
24
32
25
19
42
27
8
27
34
15
29
25
24
13
32
22
32
30
15
25
38
18
17
22
19
21
27
31
41
25
38
43
46
11
24
24
14
30
18
21
28
35
37
48
24
14
23
13
16
19
6
38
39
33
38
14
16
10
11
22
32
11
36
30
46
28
23
35
40
46
33
18
31
17
38
23
31
22
31
33
28
17
25
12
23
35
30
20
14
41
28
17
29
13
14
27
33
17
38
21
25
36
33
33
31
23
24
11
33
27
27
28
31
39
27
36
28
33
29
29
22
20
19
37
28
37
38
18
13
22
18
37
37
38
15
41
14
18
31
28
20
30
23
29
27
24
18
44
22
30
37
41
22
40
4
34
44
26
45
17
20
13
24
32
37
30
37
15
27
23
38
16
39
26
36
30
26
15
27
31
19
27
22
26
26
35
22
27
37
34
20
31
36
24
28
29
29
15
33
17
15
50
18
43
40
44
37
49
47
29
52
18
29
24
15
14
13
16
40
13
28
12
15
25
24
29
17
38
50
12
30
37
21
21
23
22
28
33
40
20
39
38
18
16
26
42
20
29
17
29
23
30
25
17
24
33
26
18
19
26
34
21
23
18
12
46
16
26
33
40
36
32
14
40
15
20
36
26
15
22
34
22
37
22
14
42
48
25
30
26
24
29
23
20
15
27
37
39
37
32
15
32
29
23
13
36
22
3
17
48
26
24
29
27
17
22
11
37
24
18
38
14
37
42
54
20
24
37
30
20
20
12
10
31
21
25
14
25
19
18
29
39
33
17
33
24
33
32
21
47
18
43
53
36
20
32
7
21
21
10
32
10
15
21
26
15
32
47
34
56
20
23
36
12
41
33
23
32
15
45
48
39
22
33
20
26
17
24
20
38
36
35
30
41
11
17
26
20
27
8
23
46
32
49
38
48
18
24
49
25
12
16
32
25
18
12
13
12
28
21
24
16
29
16
26
24
22
29
49
10
49
42
22
11
23
22
16
45
43
32
18
18
42
28
17
26
25
17
20
25
23
16
27
36
13
30
25
23
27
36
37
43
30
23
28
33
27
27
19
25
31
39
30
17
32
37
24
34
15
17
15
22
23
14
22
40
19
24
15
14
18
13
22
28
13
20
27
30
31
32
35
26
19
28
46
13
13
10
40
35
24
47
56
31
24
26
33
15
30
32
15
28
23
25
23
22
50
29
34
18
34
32
36
12
32
32
16
19
13
15
11
32
25
16
7
34
38
17
18
53
22
36
16
27
16
17
27
10
22
37
25
33
24
30
13
31
13
51
25
34
35
26
28
14
23
19
16
20
29
28
32
20
36
37
36
8
25
25
24
18
15
25
37
35
25
11
38
24
21
41
40
31
20
32
23
25
37
31
38
18
31
42
30
18
17
15
25
35
12
23
33
28
14
22
19
34
32
33
42
48
19
49
19
36
15
17
31
19
33
27
23
21
31
19
22
44
28
37
28
22
21
27
37
29
26
23
18
17
35
69
66
40
20
22
26
22
42
32
29
35
19
28
24
32
44
17
