regime,slope,Vb,Vd
timer,1.8951892223432745,3.0872667292191065,6.2057099857691
timer,1.8951892223432745,3.10285499288455,6.139705329015272
timer,1.8951892223432745,3.069852664507636,4.989955632586806
timer,1.8951892223432745,2.494977816293403,4.967578690517185
timer,1.8951892223432745,2.4837893452585926,5.3887380431253
timer,1.8951892223432745,2.69436902156265,6.2378940757452535
timer,1.8951892223432745,3.1189470378726267,7.040276150147606
timer,1.8951892223432745,3.520138075073803,5.4692523912105875
timer,1.8951892223432745,2.7346261956052937,4.9418779828623505
timer,1.8951892223432745,2.4709389914311752,4.751673773121454
timer,1.8951892223432745,2.375836886560727,5.6147542934462065
timer,1.8951892223432745,2.8073771467231032,5.691997093042415
timer,1.8951892223432745,2.8459985465212077,4.503464660976315
timer,1.8951892223432745,2.2517323304881574,4.273443309442869
timer,1.8951892223432745,2.1367216547214345,3.645379396031343
timer,1.8951892223432745,1.8226896980156715,3.063737442004462
timer,1.8951892223432745,1.531868721002231,3.3852911711459517
timer,1.8951892223432745,1.6926455855729758,3.762748612721607
timer,1.8951892223432745,1.8813743063608035,3.7588948655718193
timer,1.8951892223432745,1.8794474327859096,3.9334152276648298
timer,1.8951892223432745,1.9667076138324149,3.696186159836311
timer,1.8951892223432745,1.8480930799181554,3.6963056323102865
timer,1.8951892223432745,1.8481528161551433,3.9352969718147977
timer,1.8951892223432745,1.9676484859073988,4.272109020788375
timer,1.8951892223432745,2.1360545103941875,4.99857491761189
timer,1.8951892223432745,2.499287458805945,5.427655920914904
timer,1.8951892223432745,2.713827960457452,6.246302011330388
timer,1.8951892223432745,3.123151005665194,6.28914206098981
timer,1.8951892223432745,3.144571030494905,5.424367110453848
timer,1.8951892223432745,2.712183555226924,5.722728379928961
timer,1.8951892223432745,2.8613641899644806,6.744717591080401
timer,1.8951892223432745,3.3723587955402006,4.978184782964935
timer,1.8951892223432745,2.4890923914824676,4.48598593050931
timer,1.8951892223432745,2.242992965254655,5.183792981035367
timer,1.8951892223432745,2.5918964905176836,5.059482364481093
timer,1.8951892223432745,2.5297411822405467,5.931296526587749
timer,1.8951892223432745,2.9656482632938745,5.080791493072899
timer,1.8951892223432745,2.5403957465364493,5.544489923401474
timer,1.8951892223432745,2.772244961700737,5.612341596675842
timer,1.8951892223432745,2.806170798337921,5.5475112715952575
timer,1.8951892223432745,2.7737556357976287,5.627517088888716
timer,1.8951892223432745,2.813758544444358,6.12019134379417
timer,1.8951892223432745,3.060095671897085,6.173588612883401
timer,1.8951892223432745,3.0867943064417007,6.8334545114266385
timer,1.8951892223432745,3.4167272557133193,7.657670574531884
